username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
Rich_893;2016-11-06 04:23;0;1;"@mmcipriani @puppymnkey -The guy with the sign must have spelled the message correctly. For Trump supporters correct spelling is a killer.";;@mmcipriani @puppymnkey;;"795104191647608832";https://twitter.com/Rich_893/status/795104191647608832
cali94612;2016-11-06 04:21;0;0;"@RyanOBradford the truth is Trump never related his tax returns, went a billion dollars in bankruptcy and doesn't pay federal taxes, lol.";;@RyanOBradford;;"795103909127667712";https://twitter.com/cali94612/status/795103909127667712
cali94612;2016-11-06 04:20;0;0;"@RyanOBradford I'm sure you're proud to vote for Trump who's not even a Republican or a conservative, LOL. I deliver for myself, u should 2.";;@RyanOBradford;;"795103620333125632";https://twitter.com/cali94612/status/795103620333125632
EmilyG;2016-11-06 04:20;0;1;"@jamessseattle @joshtpm @thedailybeast it's making him (Trump) look bad, so scandalous.";;@jamessseattle @joshtpm @thedailybeast;;"795103539110420480";https://twitter.com/EmilyG/status/795103539110420480
Rich_893;2016-11-06 04:19;0;1;"@RadMacawesome -Illiteracy as in the case of Trump supporters is far more dangerous.";;@RadMacawesome;;"795103324320083968";https://twitter.com/Rich_893/status/795103324320083968
Rich_893;2016-11-06 04:17;0;0;"@Liondwall -People know what fascism is and Trump describes it perfectly. Communism and Fascism are literally the same.";;@Liondwall;;"795102718893273089";https://twitter.com/Rich_893/status/795102718893273089
Rich_893;2016-11-06 04:15;0;0;"@Liondwall -If you are Swedish , you should realize Trump would literally hand over Sweden to Russia. Even though it's not his to hand over!";;@Liondwall;;"795102244521668608";https://twitter.com/Rich_893/status/795102244521668608
cali94612;2016-11-06 04:10;0;0;"@realjoshmcd @RyanOBradford sorry, you look dumb as Trump did running off stage & trying to blame it on Hillary";;@realjoshmcd @RyanOBradford;;"795100931213791232";https://twitter.com/cali94612/status/795100931213791232
Marius_Stroe;2016-11-06 03:59;0;1;"What happens when you hold a sign with "Republicans against Trump": https:// twitter.com/i/moments/7950 73727675383808 …";;;;"795098246070734848";https://twitter.com/Marius_Stroe/status/795098246070734848
sfluvr007;2016-11-06 03:47;0;0;"@JackPosobiec So the would be assassinator was just released. It wasn't an attempt, another trick by the trump campaign, backfired again! https:// twitter.com/jackposobiec/s tatus/795075052098224129 …";;@JackPosobiec;;"795095254525362176";https://twitter.com/sfluvr007/status/795095254525362176
laurmark;2016-11-06 03:46;0;15;"Bought some extra gear for my trip to Reykjavik in case Trump wins the election and I live in an ice cave for the next 4 years.";;;;"795095096458760192";https://twitter.com/laurmark/status/795095096458760192
BellaCeramica;2016-11-06 03:46;0;0;"@LouDobbs I'm not sure about cleanest but it's time to give someone else a chance Vote Trump!";;@LouDobbs;;"795095021573636096";https://twitter.com/BellaCeramica/status/795095021573636096
sfluvr007;2016-11-06 03:37;0;0;"@JackPosobiec and for some odd reason Trump wasn't arrested for calling for the assassination of @HillaryClinton . #doublestandard https:// twitter.com/jackposobiec/s tatus/795089078089842688 …";;@JackPosobiec @HillaryClinton;#doublestandard;"795092762852896768";https://twitter.com/sfluvr007/status/795092762852896768
sfluvr007;2016-11-06 03:36;0;0;"@JackPosobiec Reports: Trump returned to stage because this was a staged ploy to make him look strong. Hillary finished speech in the rain. https:// twitter.com/jackposobiec/s tatus/795090469667606528 …";;@JackPosobiec;;"795092448196247553";https://twitter.com/sfluvr007/status/795092448196247553
sea329;2016-11-06 03:36;0;2;"@Rockprincess818 @SF_Conservative Trump will give you a job, and you can move out of mommy' bedroom";;@Rockprincess818 @SF_Conservative;;"795092404671913984";https://twitter.com/sea329/status/795092404671913984
neristein;2016-11-06 03:20;0;0;"Trump planted a supposed "assassination" attempt at his own rally. Fits his narrative perfectly.";;;;"795088504850030592";https://twitter.com/neristein/status/795088504850030592
SF9erGrl;2016-11-06 03:20;0;0;"@katyperry #pathetic please leave #Montana when #Trump wins because we truly hate you! You are not welcome here #POS #hypocrite";;@katyperry;#pathetic #Montana #Trump #POS #hypocrite;"795088392597843968";https://twitter.com/SF9erGrl/status/795088392597843968
Rich_893;2016-11-06 03:10;0;0;"@Liondwall @crazyrednovels @KeithOlbermann -Trump is political corruption as a stooge of Putin, and corporate/ mafia corruption.";;@Liondwall @crazyrednovels @KeithOlbermann;;"795085870416084992";https://twitter.com/Rich_893/status/795085870416084992
Rich_893;2016-11-06 03:07;0;4;"@USATODAY -Trump, ever the Drama Queen.";;@USATODAY;;"795085255807930368";https://twitter.com/Rich_893/status/795085255807930368
Rich_893;2016-11-06 03:04;0;2;"@amjoyshow @mame6432 @tonyschwartz -Trump has no empathy for other people. He is a sociopath. Sociopaths can never be trusted!";;@amjoyshow @mame6432 @tonyschwartz;;"795084514846392325";https://twitter.com/Rich_893/status/795084514846392325
KalAbehra;2016-11-06 02:58;0;0;"@Bencjacobs @PaulLewis @GuardianUS @guardian #nra to file a complaint regarding missing #guns at #trump #rally";;@Bencjacobs @PaulLewis @GuardianUS @guardian;#nra #guns #trump #rally;"795082818804060160";https://twitter.com/KalAbehra/status/795082818804060160
cali94612;2016-11-06 02:54;0;0;"@MarkSimoneNY @SecretService LMAO, when does a rowdy protester turns into an assassination attempt, I swear these Trump drama queens.";;@MarkSimoneNY @SecretService;;"795081820647800832";https://twitter.com/cali94612/status/795081820647800832
Rich_893;2016-11-06 02:49;0;1;"@pkni -It's one thing for Trump to be a mess, but his supporters don't seem to see the obvious. What does that make them?";;@pkni;;"795080729210171394";https://twitter.com/Rich_893/status/795080729210171394
Rich_893;2016-11-06 02:47;0;1;"@pkni -Trump is broke? I knew it!";;@pkni;;"795080171258662912";https://twitter.com/Rich_893/status/795080171258662912
Rich_893;2016-11-06 02:46;0;1;"@ChrisMegerian @mame6432 -Trump can rant and rave all he wants. This election will mark the end of him and his empire of bankruptcy.";;@ChrisMegerian @mame6432;;"795079996649807872";https://twitter.com/Rich_893/status/795079996649807872
SanFranciscoCP;2016-11-06 02:43;0;0;"DEVELOPING: Donald Trump rushed offstage by Secret Service after commotion broke out in crowd at Reno, NV rally http:// abcn.ws/2eAAlN3";;;;"795079022321352704";https://twitter.com/SanFranciscoCP/status/795079022321352704
Rich_893;2016-11-06 02:31;0;1;"@GailNugent1 @mame6432 @Shareblue -Trump has even insulted White Men over 35. He has insulted their intelligence, in many cases deserved.";;@GailNugent1 @mame6432 @Shareblue;;"795076199013699584";https://twitter.com/Rich_893/status/795076199013699584
VarunJuice;2016-11-06 02:28;2;8;"When trolling friends, don't tell them you are for Trump, tell them you are undecided and watch their heads explode.";;;;"795075256549404672";https://twitter.com/VarunJuice/status/795075256549404672
Slangin_Smilez;2016-11-06 02:27;0;0;"I heard #SteveHarvey is going to announce the #election results. #Decision2016 #PresidentialElection #Clinton #Trump #Vote #Democrat #GOP";;;#SteveHarvey #election #Decision2016 #PresidentialElection #Clinton #Trump #Vote #Democrat #GOP;"795075136244228097";https://twitter.com/Slangin_Smilez/status/795075136244228097
Rich_893;2016-11-06 02:27;0;1;"@GailNugent1 @mame6432 @Shareblue -That's certainly going to bring around women voters. Trump has insulted every group imaginable.";;@GailNugent1 @mame6432 @Shareblue;;"795075007219044352";https://twitter.com/Rich_893/status/795075007219044352
KalAbehra;2016-11-06 02:26;0;1;"@Michael_W_Rose @HuffPostPol I'm sure #trump changed his underwear coward";;@Michael_W_Rose @HuffPostPol;#trump;"795074879498244096";https://twitter.com/KalAbehra/status/795074879498244096
tdrobbo;2016-11-06 02:22;0;3;"Make Trump Sad. Vote. https:// twitter.com/bencjacobs/sta tus/795060667237568513 …";;;;"795073889697075200";https://twitter.com/tdrobbo/status/795073889697075200
MrJamesonNeat;2016-11-06 02:22;92;71;"Trump supporters turn on the press after a fight broke out at his rally. Press were immediately rushed out for their safety.";;;;"795073763142316036";https://twitter.com/MrJamesonNeat/status/795073763142316036
Rich_893;2016-11-06 02:20;2;0;"@TheDemocrats @Dimipace -And don't forget, Trump is Putin's best friend. Putin, a foreign (Russian) dictator!";;@TheDemocrats @Dimipace;;"795073294252658688";https://twitter.com/Rich_893/status/795073294252658688
MrJamesonNeat;2016-11-06 02:19;1;0;"@joseandlizette8 @DennisJustice no those were not secret service, those were Trump goons";;@joseandlizette8 @DennisJustice;;"795073039700344832";https://twitter.com/MrJamesonNeat/status/795073039700344832
MrJamesonNeat;2016-11-06 02:17;670;640;"Trump's publicity stunt was very WWE. He was back on stage in less than 5 min. No threat, it was all staged. pic.twitter.com/1QSgDU6odd";;;;"795072504008044544";https://twitter.com/MrJamesonNeat/status/795072504008044544
masayang;2016-11-06 02:14;0;0;"Trump演説中になんかあったみたいですね";;;;"795071777449742336";https://twitter.com/masayang/status/795071777449742336
Rich_893;2016-11-06 02:10;0;5;"@intlspectator @BaileyPittipat -Trump's doing a last minute Drama Queen routine. All staged, I am sure!";;@intlspectator @BaileyPittipat;;"795070828790460416";https://twitter.com/Rich_893/status/795070828790460416
MrJamesonNeat;2016-11-06 02:10;148;161;"Trump pulled a publicity stunt at his rally. A fight broke out in the crowd & he was escorted off stage by secret service, now back on stage";;;;"795070732195663872";https://twitter.com/MrJamesonNeat/status/795070732195663872
LincMad;2016-11-06 02:03;0;0;"@AdamParkhomenko I'm certain if Trump would just devote 100% time+$ to Calif, it would help: SF, Berkeley, Santa Cruz…";;@AdamParkhomenko;;"795069165719535616";https://twitter.com/LincMad/status/795069165719535616
Rich_893;2016-11-06 02:02;0;0;"@crazyrednovels @KeithOlbermann -Has anyone asked WHY Trump is orange? Check out hemochromatosis look through ALL the symptoms.";;@crazyrednovels @KeithOlbermann;;"795068700516700160";https://twitter.com/Rich_893/status/795068700516700160
philcrone;2016-11-06 02:01;0;0;"Good thread on trump campaign's anti-semitism from @HeerJeet https:// twitter.com/heerjeet/statu s/795060574304477184 …";;@HeerJeet;;"795068516760043520";https://twitter.com/philcrone/status/795068516760043520
Rich_893;2016-11-06 01:57;0;1;"@sjredmond @KeithOlbermann -Trump could have a genetic disorder, look up hemochromatosis. Look at all the symptoms including bronzing of skin";;@sjredmond @KeithOlbermann;;"795067643942170625";https://twitter.com/Rich_893/status/795067643942170625
SanFranciscoCP;2016-11-06 01:51;0;0;"Senator Tim Kaine: We've got the energy to "face off against Donald Trump, the KGB, or anybody else." http:// snpy.tv/2fcccdW";;;;"795065943453904896";https://twitter.com/SanFranciscoCP/status/795065943453904896
Rich_893;2016-11-06 01:45;1;1;"@thehill -Ryan is the biggest loser next to Trump.";;@thehill;;"795064516090335232";https://twitter.com/Rich_893/status/795064516090335232
Rich_893;2016-11-06 01:44;0;1;"@AdamParkhomenko @mame6432 @jaketapper @alfranken @CNNSotu -Internal poll among his friends and family members in the Trump bunker.";;@AdamParkhomenko @mame6432 @jaketapper @alfranken @CNNSotu;;"795064178117443584";https://twitter.com/Rich_893/status/795064178117443584
sea329;2016-11-06 01:39;0;0;"@Variety LOVE TRUMP!!!!!!";;@Variety;;"795063008078667777";https://twitter.com/sea329/status/795063008078667777
NickCho;2016-11-06 01:34;1;5;"Why aren't we chanting "Lock him up" about Trump?";;;;"795061681688756224";https://twitter.com/NickCho/status/795061681688756224
mikevladimer;2016-11-06 01:32;0;0;"I couldn't agree more. Well said. "I hope Trump is like Y2K" @billmaher";;@billmaher;;"795061210190225408";https://twitter.com/mikevladimer/status/795061210190225408
sea329;2016-11-06 01:31;0;0;"@THR The kenyan is scared to death of Trump, because the entire benghazi thing with hiilary will put him in prison";;@THR;;"795061096247795712";https://twitter.com/sea329/status/795061096247795712
n1bbl4r;2016-11-06 01:15;0;0;"@Howard_Hoffman @kurteichenwald is there a pro trump block list? https:// support.twitter.com/articles/20172 663 …";;@Howard_Hoffman @kurteichenwald;;"795057067924951040";https://twitter.com/n1bbl4r/status/795057067924951040
thespiansfo;2016-11-06 01:08;0;1;"WTF? On @MSNBC Trump shill @AJDelgado13 just called Melania Trump's plagiarized speech 'phenomenal' #NeverTrump #ImWithHer #p2";;@MSNBC @AJDelgado13;#NeverTrump #ImWithHer #p2;"795055137467179008";https://twitter.com/thespiansfo/status/795055137467179008
aHEM_again;2016-11-06 01:00;0;0;"@RaulRzarco26 , ok, either your a Trump-head, or you're insulting an ally. I'm aware of all that. @YourAnonCentral @lavadragon0986";;@RaulRzarco26 @YourAnonCentral @lavadragon0986;;"795053267336052736";https://twitter.com/aHEM_again/status/795053267336052736
SanFranciscoCP;2016-11-06 01:00;0;0;"Clinton edges Trump in strong enthusiasm in latest ABC News News/WaPo tracking poll http:// abcn.ws/2fP4c60";;;;"795053140429021184";https://twitter.com/SanFranciscoCP/status/795053140429021184
SanFranciscoCP;2016-11-06 01:00;0;0;"Paul Ryan says he voted for Donald J. Trump: "Republicans, it is time to come home" http:// abcn.ws/2epD1cP";;;;"795053102172778496";https://twitter.com/SanFranciscoCP/status/795053102172778496
Khanoisseur;2016-11-06 00:57;23;32;""Hearsay"? Nope-Trump's *own* words-"I go out of my way to make her life miserable" @Conservamator @blackrepublican https:// twitter.com/khanoisseur/st atus/787717817323786240 …";;@Conservamator @blackrepublican;;"795052546926620674";https://twitter.com/Khanoisseur/status/795052546926620674
PatrickKulp;2016-11-06 00:41;0;0;"Love California rep George Miller's response to Trump saying Indian casino owners "don't look Indian" https:// twitter.com/khanoisseur/st atus/784401554480566272 …";;;;"795048538824589312";https://twitter.com/PatrickKulp/status/795048538824589312
wilshipley;2016-11-06 00:07;0;1;"@sarahcpr Voting for Trump? Put a gun to your own head and your vote is automatically registered!";;@sarahcpr;;"795039819810283520";https://twitter.com/wilshipley/status/795039819810283520
sariballin;2016-11-06 00:03;0;0;"@RealCS415 this sounds like a Trump response to crooked Hillary. Sad! pic.twitter.com/IAOSn2E5v6";;@RealCS415;;"795038919481921537";https://twitter.com/sariballin/status/795038919481921537
neristein;2016-11-05 23:59;0;1;"Has someone on Trump's team RT'd this yet? https:// twitter.com/liamstack/stat us/795030292457279490 …";;;;"795037964027858944";https://twitter.com/neristein/status/795037964027858944
stevegoodwin;2016-11-05 23:40;0;0;"Seen on Valencia. Just like Trump, no subtlety. #shitgibbon look it up. @Artists' Television… https://www. instagram.com/p/BMcg_goDwkV/";;@Artists;#shitgibbon;"795032952644235264";https://twitter.com/stevegoodwin/status/795032952644235264
stevegoodwin;2016-11-05 23:37;0;0;"Seen on Valencia Street. Just like Trump, no subtlety here. @Artists' Television Access https://www. instagram.com/p/BMcgtOUjEQ6/";;@Artists;;"795032325348270080";https://twitter.com/stevegoodwin/status/795032325348270080
Rich_893;2016-11-05 23:28;0;0;"@j_laumann @FridaGhitis -As Trump would say: It's a disaster! Sad.";;@j_laumann @FridaGhitis;;"795030161770938368";https://twitter.com/Rich_893/status/795030161770938368
Rich_893;2016-11-05 23:27;0;0;"@IntelOperator -Trump should be sent to be with his pal Kim Jong-un. Trump with his loud mouth would be like a locator beacon.";;@IntelOperator;;"795029779997081600";https://twitter.com/Rich_893/status/795029779997081600
